Price History: SP50,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
09/25/19,"2,984.87",2344093208.47702,18.27,0.62,"6,023.46",28.57,"2,968.35","2,989.82","2,952.86"
09/24/19,"2,966.60",2772448258.06427,-25.18,-0.84,"5,986.58",27.78,"3,002.43","3,007.98","2,957.73"
09/23/19,"2,991.78",2075610756.16454,-0.29,-0.01,"6,036.90",28.85,"2,983.50","2,999.15","2,982.23"
09/20/19,"2,992.07",4099545915.32134,-14.72,-0.49,"6,037.50",28.87,"3,008.42","3,016.37","2,984.68"
09/19/19,"3,006.79",1996786173.03276,0.06,0.00,"6,066.90",29.49,"3,010.36","3,021.99","3,003.16"
09/18/19,"3,006.73",2208758874.51172,1.03,0.03,"6,066.42",29.48,"3,001.50","3,007.83","2,978.57"
09/17/19,"3,005.70",2202138314.5256,7.74,0.26,"6,064.31",29.44,"2,995.67","3,006.21","2,993.73"
09/16/19,"2,997.96",2335232575.75607,-9.43,-0.31,"6,048.67",29.10,"2,996.41","3,002.19","2,990.67"
09/13/19,"3,007.39",2475083566.90407,-2.18,-0.07,"6,067.50",29.51,"3,012.21","3,017.33","3,002.90"
09/12/19,"3,009.57",2681963476.87912,8.65,0.29,"6,070.23",29.56,"3,009.08","3,020.74","3,000.92"
09/11/19,"3,000.93",2699874408.41103,21.54,0.72,"6,051.87",29.17,"2,981.41","3,000.93","2,975.31"
09/10/19,"2,979.39",2872408484.1404,0.95,0.03,"6,008.12",28.24,"2,971.01","2,979.39","2,957.01"
09/09/19,"2,978.43",2755529066.56647,-0.27,-0.01,"6,005.99",28.19,"2,988.43","2,989.43","2,969.39"
09/06/19,"2,978.71",2194113899.06311,2.71,0.09,"6,006.07",28.19,"2,980.33","2,985.03","2,972.51"
09/05/19,"2,976.00",2889283584.0416,38.22,1.30,"6,000.38",28.07,"2,960.60","2,985.86","2,960.60"
09/04/19,"2,937.78",2014167904.43993,31.51,1.08,"5,921.96",26.40,"2,924.67","2,938.84","2,921.86"
09/03/19,"2,906.27",2182871808.42018,-20.19,-0.69,"5,857.95",25.03,"2,909.01","2,914.39","2,891.85"
08/30/19,"2,926.46",2139299982.26357,1.88,0.06,"5,898.23",25.89,"2,937.09","2,940.43","2,913.32"
08/29/19,"2,924.58",2128050355.59272,36.64,1.27,"5,893.65",25.80,"2,910.37","2,930.50","2,905.67"
08/28/19,"2,887.94",1983431350.81482,18.78,0.65,"5,818.84",24.20,"2,861.28","2,890.03","2,853.05"
08/27/19,"2,869.16",2377155889.16016,-9.23,-0.32,"5,780.79",23.39,"2,893.14","2,898.79","2,860.59"
08/26/19,"2,878.38",2090227444.54384,31.27,1.10,"5,799.34",23.78,"2,866.70","2,879.27","2,856.00"
08/23/19,"2,847.11",3192745315.08827,-75.84,-2.59,"5,735.63",22.42,"2,911.07","2,927.01","2,834.97"
08/22/19,"2,922.95",2027092977.55241,-1.48,-0.05,"5,888.37",25.68,"2,930.94","2,939.08","2,904.51"
08/21/19,"2,924.43",2164082302.09351,23.92,0.82,"5,891.19",25.74,"2,922.04","2,928.73","2,917.91"
08/20/19,"2,900.51",2224635418.25293,-23.14,-0.79,"5,842.76",24.71,"2,919.01","2,923.63","2,899.60"
08/19/19,"2,923.65",2761050532.10258,34.97,1.21,"5,888.93",25.69,"2,913.48","2,931.00","2,913.48"
08/16/19,"2,888.68",3125601395.29609,41.08,1.44,"5,818.17",24.18,"2,864.74","2,893.63","2,864.74"
08/15/19,"2,847.60",2913066158.88405,7.00,0.25,"5,734.49",22.40,"2,846.20","2,856.67","2,825.51"
08/14/19,"2,840.60",3188899340.07645,-85.73,-2.93,"5,719.30",22.07,"2,894.15","2,894.15","2,839.64"
08/13/19,"2,926.32",2732930006.26755,42.58,1.48,"5,890.16",25.72,"2,880.72","2,943.31","2,877.05"
08/12/19,"2,883.75",2170252449.46861,-34.90,-1.20,"5,804.25",23.89,"2,907.07","2,907.58","2,873.14"
08/09/19,"2,918.65",2361820164.47829,-19.45,-0.66,"5,873.47",25.36,"2,930.51","2,935.75","2,900.15"
08/08/19,"2,938.09",2774573718.39904,54.11,1.88,"5,911.66",26.18,"2,896.21","2,938.72","2,894.47"
08/07/19,"2,883.98",2978280784.77669,2.21,0.08,"5,801.32",23.82,"2,858.65","2,892.17","2,825.71"
08/06/19,"2,881.77",2850501913.94138,37.03,1.30,"5,796.72",23.73,"2,861.18","2,884.40","2,847.42"
08/05/19,"2,844.74",3636603714.96582,-87.30,-2.98,"5,721.80",22.13,"2,898.07","2,898.07","2,822.12"
08/02/19,"2,932.05",2919219308.34007,-21.51,-0.73,"5,897.10",25.87,"2,943.90","2,945.50","2,914.11"
08/01/19,"2,953.56",3431046240.31067,-26.82,-0.90,"5,939.83",26.78,"2,980.32","3,013.59","2,945.23"
07/31/19,"2,980.38",3378944328.10401,-32.80,-1.09,"5,993.17",27.92,"3,016.22","3,017.40","2,958.08"
07/30/19,"3,013.18",2273373948.3509,-7.79,-0.26,"6,058.96",29.32,"3,007.66","3,017.19","3,000.94"
07/29/19,"3,020.97",2355271466.90559,-4.89,-0.16,"6,074.01",29.65,"3,024.47","3,025.61","3,014.30"
07/26/19,"3,025.86",2500538820.86945,22.19,0.74,"6,083.82",29.85,"3,013.25","3,027.98","3,012.59"
07/25/19,"3,003.67",2879053117.71774,-15.89,-0.53,"6,039.13",28.90,"3,016.26","3,016.31","2,997.24"
07/24/19,"3,019.56",2651719994.69184,14.08,0.47,"6,071.05",29.58,"2,998.77","3,019.59","2,996.82"
07/23/19,"3,005.47",2482677488.35373,20.44,0.68,"6,042.48",28.97,"2,994.74","3,005.90","2,988.56"
07/22/19,"2,985.03",2216132858.58536,8.42,0.28,"6,001.28",28.09,"2,981.93","2,990.71","2,976.65"
07/19/19,"2,976.61",2464806515.10047,-18.50,-0.62,"5,984.20",27.73,"3,004.26","3,006.02","2,975.86"
07/18/19,"2,995.11",2466792456.68602,10.69,0.36,"6,021.15",28.52,"2,978.87","2,998.28","2,973.09"
07/17/19,"2,984.42",2359113612.94556,-19.62,-0.65,"5,999.05",28.04,"3,005.10","3,005.26","2,984.25"
07/16/19,"3,004.04",2289363315.05585,-10.25,-0.34,"6,038.40",28.88,"3,012.13","3,015.02","3,001.15"
07/15/19,"3,014.30",2154638354.59232,0.53,0.02,"6,058.83",29.32,"3,017.80","3,017.80","3,008.77"
07/12/19,"3,013.77",2416121612.79678,13.87,0.46,"6,057.77",29.30,"3,003.36","3,013.92","3,001.87"
07/11/19,"2,999.91",2686204479.45595,6.84,0.23,"6,029.33",28.69,"2,999.62","3,002.33","2,988.80"
07/10/19,"2,993.07",2404142103.5633,13.44,0.45,"6,015.56",28.40,"2,989.30","3,002.98","2,984.62"
07/09/19,"2,979.63",2236621508.08715,3.68,0.12,"5,988.48",27.82,"2,965.52","2,981.90","2,963.44"
07/08/19,"2,975.95",2120824171.62704,-14.46,-0.48,"5,979.34",27.62,"2,979.77","2,980.76","2,970.09"
07/05/19,"2,990.41",1901945983.01029,-5.41,-0.18,"6,008.31",28.24,"2,984.25","2,994.03","2,967.97"
07/03/19,"2,995.82",1623118073.3242,22.81,0.77,"6,018.54",28.46,"2,978.08","2,995.84","2,977.96"
07/02/19,"2,973.01",2306572637.84122,8.68,0.29,"5,971.29",27.45,"2,964.66","2,973.21","2,955.92"
07/01/19,"2,964.33",3053472984.86137,22.57,0.77,"5,953.63",27.08,"2,971.41","2,977.93","2,952.22"
06/28/19,"2,941.76",3711306467.42439,16.84,0.58,"5,908.25",26.11,"2,932.94","2,943.98","2,929.05"
06/27/19,"2,924.92",2400202084.1198,11.14,0.38,"5,874.15",25.38,"2,919.66","2,929.30","2,918.57"
06/26/19,"2,913.78",2902037399.55139,-3.60,-0.12,"5,850.90",24.88,"2,926.07","2,932.59","2,912.99"
06/25/19,"2,917.38",2555404809.48256,-27.97,-0.95,"5,858.13",25.04,"2,945.78","2,946.52","2,916.01"
06/24/19,"2,945.35",2229009352.314,-5.11,-0.17,"5,914.29",26.24,"2,951.42","2,954.92","2,944.05"
06/21/19,"2,950.46",3795721312.65259,-3.73,-0.13,"5,924.54",26.45,"2,952.71","2,964.15","2,946.87"
06/20/19,"2,954.18",2732400740.64827,27.73,0.95,"5,931.66",26.61,"2,949.60","2,958.06","2,931.50"
06/19/19,"2,926.46",2385697794.13605,8.71,0.30,"5,875.45",25.41,"2,920.55","2,931.74","2,911.43"
06/18/19,"2,917.75",2899071886.75308,28.08,0.97,"5,857.95",25.03,"2,906.71","2,930.79","2,905.44"
06/17/19,"2,889.67",2113734630.99289,2.69,0.09,"5,801.40",23.83,"2,889.75","2,897.27","2,887.30"
06/14/19,"2,886.98",2186439197.04819,-4.66,-0.16,"5,795.96",23.71,"2,886.82","2,894.45","2,879.62"
06/13/19,"2,891.64",2195099024.05739,11.80,0.41,"5,804.53",23.89,"2,886.24","2,895.24","2,881.99"
06/12/19,"2,879.84",2339112026.59607,-5.89,-0.20,"5,779.12",23.35,"2,882.73","2,888.57","2,874.68"
06/11/19,"2,885.72",2782214506.41632,-1.01,-0.04,"5,790.83",23.60,"2,903.27","2,910.61","2,878.53"
06/10/19,"2,886.73",2596748515.53535,13.39,0.47,"5,792.56",23.64,"2,885.83","2,904.77","2,885.51"
06/07/19,"2,873.34",2663380304.39758,29.85,1.05,"5,765.66",23.06,"2,852.87","2,884.97","2,852.87"
06/06/19,"2,843.49",2736658375.31471,17.34,0.61,"5,705.22",21.77,"2,828.51","2,852.10","2,822.45"
06/05/19,"2,826.15",2973204078.76015,22.88,0.82,"5,668.89",21.00,"2,818.09","2,827.28","2,800.92"
06/04/19,"2,803.27",3369443217.64754,58.83,2.14,"5,622.31",20.00,"2,762.64","2,804.49","2,762.64"
06/03/19,"2,744.45",3449317915.63988,-7.62,-0.28,"5,504.05",17.48,"2,751.53","2,763.07","2,728.81"
05/31/19,"2,752.06",2878123843.9579,-36.80,-1.32,"5,519.27",17.80,"2,766.15","2,768.98","2,750.52"
05/30/19,"2,788.86",2331268083.13178,5.85,0.21,"5,591.97",19.36,"2,786.94","2,799.00","2,776.74"
05/29/19,"2,783.02",2971668512.57324,-19.37,-0.69,"5,579.51",19.09,"2,790.25","2,792.03","2,766.06"
05/28/19,"2,802.39",3171098802.53983,-23.68,-0.84,"5,618.18",19.92,"2,830.03","2,840.51","2,801.58"
05/24/19,"2,826.06",2236823545.21942,3.82,0.14,"5,665.60",20.93,"2,832.41","2,841.36","2,820.19"
05/23/19,"2,822.24",3379119607.74612,-34.03,-1.19,"5,657.10",20.75,"2,836.70","2,836.70","2,805.49"
05/22/19,"2,856.27",2474708921.09299,-8.09,-0.28,"5,724.71",22.19,"2,856.06","2,865.47","2,851.11"
05/21/19,"2,864.36",2535710523.31924,24.13,0.85,"5,740.81",22.53,"2,854.02","2,868.88","2,854.02"
05/20/19,"2,840.23",2968804068.14003,-19.30,-0.67,"5,692.30",21.50,"2,841.94","2,853.86","2,831.29"
05/17/19,"2,859.53",3363006672.92212,-16.78,-0.58,"5,730.89",22.32,"2,858.60","2,885.48","2,854.23"
05/16/19,"2,876.32",3030971187.1662,25.35,0.89,"5,763.95",23.03,"2,855.80","2,892.15","2,855.80"
05/15/19,"2,850.96",2651790631.76059,16.56,0.58,"5,711.49",21.91,"2,820.38","2,858.68","2,815.08"
05/14/19,"2,834.41",2808421667.20009,22.54,0.80,"5,677.20",21.18,"2,820.12","2,852.54","2,820.12"
05/13/19,"2,811.87",3465833453.10593,-69.54,-2.41,"5,631.41",20.20,"2,840.19","2,840.19","2,801.43"
05/10/19,"2,881.40",3025272395.54977,10.68,0.37,"5,770.44",23.17,"2,863.10","2,891.31","2,825.39"
05/09/19,"2,870.72",2974904656.30341,-8.70,-0.30,"5,747.08",22.67,"2,859.84","2,875.97","2,836.40"
05/08/19,"2,879.42",2554498049.46327,-4.63,-0.16,"5,762.48",23.00,"2,879.61","2,897.96","2,873.28"
05/07/19,"2,884.05",3166083276.32523,-48.42,-1.65,"5,771.59",23.19,"2,913.03","2,913.03","2,862.60"
05/06/19,"2,932.47",2569853336.7958,-13.16,-0.45,"5,868.45",25.26,"2,908.89","2,937.32","2,898.21"
05/03/19,"2,945.64",2680070487.27036,28.12,0.96,"5,894.30",25.81,"2,929.21","2,947.85","2,929.21"
05/02/19,"2,917.52",2928885261.68251,-6.22,-0.21,"5,837.46",24.60,"2,922.16","2,931.68","2,900.50"
05/01/19,"2,923.73",2955384421.42105,-22.10,-0.75,"5,849.65",24.86,"2,952.33","2,954.13","2,923.36"
04/30/19,"2,945.83",3110793235.17227,2.80,0.10,"5,893.81",25.80,"2,937.14","2,948.22","2,924.11"
04/29/19,"2,943.03",2676474237.26273,3.15,0.11,"5,888.05",25.68,"2,940.58","2,949.52","2,939.35"
04/26/19,"2,939.88",3419858607.72513,13.71,0.47,"5,881.48",25.54,"2,925.81","2,939.88","2,917.56"
04/25/19,"2,926.17",3107157965.0631,-1.08,-0.04,"5,853.87",24.95,"2,928.99","2,933.10","2,912.84"
04/24/19,"2,927.25",2652588905.72357,-6.42,-0.22,"5,856.03",24.99,"2,934.00","2,936.83","2,926.05"
04/23/19,"2,933.68",2741777492.52701,25.70,0.88,"5,868.88",25.27,"2,909.99","2,936.31","2,908.53"
04/22/19,"2,907.97",2251999600.41809,2.94,0.10,"5,817.16",24.16,"2,898.78","2,909.51","2,896.35"
04/18/19,"2,905.03",2704963796.72623,4.58,0.16,"5,811.13",24.03,"2,904.81","2,908.40","2,891.90"
04/17/19,"2,900.45",2913347847.58663,-6.60,-0.23,"5,801.83",23.84,"2,916.04","2,918.00","2,895.45"
04/16/19,"2,907.06",2623482493.63899,1.47,0.05,"5,814.46",24.11,"2,912.26","2,916.06","2,900.71"
04/15/19,"2,905.58",2346154500.24032,-1.83,-0.06,"5,811.51",24.04,"2,908.32","2,909.60","2,896.48"
04/12/19,"2,907.41",2728481578.1269,19.09,0.66,"5,815.04",24.12,"2,900.86","2,910.54","2,898.37"
04/11/19,"2,888.32",2215950222.36824,0.11,0.00,"5,776.28",23.29,"2,891.92","2,893.42","2,881.99"
04/10/19,"2,888.21",2228794102.63634,10.01,0.35,"5,775.99",23.28,"2,881.37","2,889.71","2,879.13"
04/09/19,"2,878.20",2334565234.81369,-17.57,-0.61,"5,755.49",22.85,"2,886.58","2,886.88","2,873.33"
04/08/19,"2,895.77",2322505169.00444,3.03,0.10,"5,788.86",23.56,"2,888.46","2,895.95","2,880.78"
04/05/19,"2,892.74",2503457204.70715,13.35,0.46,"5,782.70",23.43,"2,884.16","2,893.24","2,882.99"
04/04/19,"2,879.39",2666123436.79142,5.99,0.21,"5,755.96",22.86,"2,873.99","2,881.28","2,867.14"
04/03/19,"2,873.40",3204881669.2524,6.16,0.21,"5,742.67",22.57,"2,876.09","2,885.25","2,865.17"
04/02/19,"2,867.24",2481014764.64748,0.04,0.00,"5,730.35",22.31,"2,868.24","2,872.90","2,858.75"
04/01/19,"2,867.19",2845341028.13339,32.79,1.16,"5,730.04",22.30,"2,848.63","2,869.40","2,848.63"
03/29/19,"2,834.40",2756549599.17068,18.96,0.67,"5,664.46",20.90,"2,828.27","2,836.03","2,819.23"
03/28/19,"2,815.44",2415099044.90662,10.06,0.36,"5,626.32",20.09,"2,809.40","2,819.71","2,798.77"
03/27/19,"2,805.37",2699954656.23474,-13.08,-0.46,"5,605.32",19.64,"2,819.72","2,825.56","2,787.72"
03/26/19,"2,818.46",2923636766.43372,20.10,0.72,"5,631.39",20.20,"2,812.66","2,829.87","2,803.99"
03/25/19,"2,798.36",2812511700.00649,-2.35,-0.08,"5,591.23",19.34,"2,796.01","2,809.79","2,785.02"
03/22/19,"2,800.71",3535709584.4078,-54.16,-1.90,"5,595.50",19.43,"2,844.52","2,846.16","2,800.47"
03/21/19,"2,854.88",3465998355.72433,30.65,1.09,"5,703.28",21.73,"2,819.72","2,860.31","2,817.38"
03/20/19,"2,824.23",3314275262.88604,-8.34,-0.29,"5,641.74",20.42,"2,831.34","2,843.54","2,812.43"
03/19/19,"2,832.57",3416782546.18645,-0.37,-0.01,"5,658.15",20.77,"2,840.76","2,852.42","2,823.27"
03/18/19,"2,832.94",2820045571.20132,10.46,0.37,"5,658.73",20.78,"2,822.61","2,835.41","2,821.99"
03/15/19,"2,822.48",4691231825.5806,13.99,0.50,"5,637.77",20.33,"2,810.79","2,830.73","2,810.79"
03/14/19,"2,808.48",2653911503.14522,-2.43,-0.09,"5,609.59",19.73,"2,810.38","2,815.00","2,803.46"
03/13/19,"2,810.92",3109285581.37894,19.40,0.69,"5,612.56",19.80,"2,799.78","2,821.24","2,799.78"
03/12/19,"2,791.52",2786274603.54424,8.23,0.30,"5,573.44",18.96,"2,787.34","2,798.32","2,786.73"
03/11/19,"2,783.30",3134208079.77104,40.23,1.47,"5,556.77",18.60,"2,747.61","2,784.00","2,747.61"
03/08/19,"2,743.07",2601734120.35751,-5.86,-0.21,"5,476.39",16.89,"2,730.79","2,744.13","2,722.27"
03/07/19,"2,748.93",2920683445.73975,-22.52,-0.81,"5,487.56",17.13,"2,766.53","2,767.25","2,739.09"
03/06/19,"2,771.45",2593832550.10795,-18.20,-0.65,"5,531.34",18.06,"2,790.27","2,790.27","2,768.69"
03/05/19,"2,789.65",2730957826.00402,-3.16,-0.11,"5,567.40",18.83,"2,794.41","2,796.44","2,782.97"
03/04/19,"2,792.81",3026748404.81949,-10.88,-0.39,"5,573.53",18.96,"2,814.37","2,816.88","2,767.66"
03/01/19,"2,803.69",3000622161.43417,19.20,0.69,"5,595.11",19.42,"2,798.22","2,808.02","2,787.38"
02/28/19,"2,784.49",3068085247.77412,-7.89,-0.28,"5,556.49",18.60,"2,788.11","2,793.73","2,782.51"
02/27/19,"2,792.38",2763824447.67761,-1.52,-0.05,"5,570.57",18.90,"2,787.50","2,795.76","2,775.13"
02/26/19,"2,793.90",2660931002.48718,-2.21,-0.08,"5,572.74",18.95,"2,792.36","2,803.12","2,789.47"
02/25/19,"2,796.11",2954063291.95786,3.44,0.12,"5,577.09",19.04,"2,804.35","2,813.49","2,794.99"
02/22/19,"2,792.67",2616279131.79398,17.79,0.64,"5,569.45",18.88,"2,780.67","2,794.20","2,779.11"
02/21/19,"2,774.88",2620855586.13586,-9.82,-0.35,"5,533.80",18.11,"2,780.24","2,781.58","2,764.55"
02/20/19,"2,784.70",2917777089.92004,4.94,0.18,"5,552.90",18.52,"2,779.05","2,789.88","2,774.06"
02/19/19,"2,779.76",2667452316.52832,4.16,0.15,"5,541.98",18.29,"2,769.28","2,787.33","2,767.29"
02/15/19,"2,775.60",3914942755.55037,29.87,1.09,"5,533.27",18.10,"2,760.24","2,775.66","2,760.24"
02/14/19,"2,745.73",3019724515.12909,-7.30,-0.27,"5,473.33",16.82,"2,743.50","2,757.90","2,731.23"
02/13/19,"2,753.03",2732638571.98334,8.30,0.30,"5,485.97",17.09,"2,750.30","2,761.85","2,748.63"
02/12/19,"2,744.73",2919370236.60469,34.93,1.29,"5,468.98",16.73,"2,722.61","2,748.19","2,722.61"
02/11/19,"2,709.80",2604125203.92609,1.92,0.07,"5,399.00",15.24,"2,712.40","2,718.05","2,703.79"
02/08/19,"2,707.88",2672610864.56299,1.83,0.07,"5,395.12",15.15,"2,692.36","2,708.07","2,681.83"
02/07/19,"2,706.05",3357989126.15967,-25.56,-0.94,"5,389.69",15.04,"2,717.53","2,719.32","2,687.26"
02/06/19,"2,731.61",2914404725.74806,-6.09,-0.22,"5,439.80",16.11,"2,735.05","2,738.08","2,724.15"
02/05/19,"2,737.70",3010602777.25029,12.84,0.47,"5,451.40",16.36,"2,728.34","2,738.98","2,724.03"
02/04/19,"2,724.87",2880607230.31807,18.33,0.68,"5,425.80",15.81,"2,706.49","2,724.99","2,698.75"
02/01/19,"2,706.53",3332066210.48926,2.43,0.09,"5,389.19",15.03,"2,702.32","2,716.66","2,696.88"
01/31/19,"2,704.10",4410432265.50674,23.05,0.86,"5,383.63",14.91,"2,685.49","2,708.95","2,678.65"
01/30/19,"2,681.05",3895491047.07527,41.05,1.55,"5,336.60",13.91,"2,653.62","2,690.44","2,648.34"
01/29/19,"2,640.00",3489240059.70763,-3.84,-0.15,"5,254.31",12.15,"2,644.89","2,650.93","2,631.05"
01/28/19,"2,643.85",4991139539.13116,-20.91,-0.78,"5,261.88",12.31,"2,644.97","2,644.97","2,624.06"
01/25/19,"2,664.76",3931627294.63959,22.43,0.85,"5,303.51",13.20,"2,657.44","2,672.38","2,657.33"
01/24/19,"2,642.33",3441907260.9272,3.64,0.14,"5,258.69",12.24,"2,638.84","2,647.20","2,627.01"
01/23/19,"2,638.70",3154366454.12827,5.79,0.22,"5,251.29",12.08,"2,643.48","2,653.19","2,612.86"
01/22/19,"2,632.90",3622461201.32637,-37.81,-1.42,"5,239.75",11.84,"2,657.88","2,657.88","2,617.27"
01/18/19,"2,670.71",3839352230.04532,34.76,1.32,"5,314.78",13.44,"2,651.27","2,675.47","2,647.58"
01/17/19,"2,635.96",3108282020.48682,19.86,0.76,"5,245.48",11.96,"2,609.28","2,645.06","2,606.36"
01/16/19,"2,616.10",3089319709.16176,5.79,0.22,"5,205.45",11.11,"2,614.75","2,625.76","2,612.68"
01/15/19,"2,610.30",3130457760.37407,27.69,1.07,"5,193.78",10.86,"2,585.10","2,613.08","2,585.10"
01/14/19,"2,582.61",3183722125.54741,-13.64,-0.53,"5,138.58",9.68,"2,580.31","2,589.32","2,570.41"
01/11/19,"2,596.26",3042858571.46645,-0.38,-0.01,"5,165.15",10.25,"2,588.11","2,596.27","2,577.40"
01/10/19,"2,596.64",3024787789.86359,11.68,0.45,"5,165.89",10.26,"2,573.51","2,597.82","2,562.02"
01/09/19,"2,584.96",3310984812.02887,10.55,0.41,"5,142.66",9.77,"2,580.00","2,595.32","2,568.89"
01/08/19,"2,574.41",3540085176.57852,24.72,0.97,"5,120.04",9.28,"2,568.11","2,579.82","2,547.56"
01/07/19,"2,549.69",3538706110.05402,17.75,0.70,"5,070.76",8.23,"2,535.61","2,566.16","2,524.56"
01/04/19,"2,531.94",3628923858.24202,84.05,3.43,"5,035.45",7.48,"2,474.33","2,538.07","2,474.33"
01/03/19,"2,447.89",3811815206.892,-62.14,-2.48,"4,868.30",3.91,"2,491.92","2,493.14","2,443.96"
01/02/19,"2,510.03",3075231072.89505,3.18,0.13,"4,990.56",6.52,"2,476.96","2,519.49","2,467.47"
12/31/18,"2,506.85",2700973217.42344,21.11,0.85,"4,984.22",6.38,"2,498.94","2,509.24","2,482.82"
12/28/18,"2,485.74",3178968269.58847,-3.09,-0.12,"4,941.61",5.47,"2,498.77","2,520.27","2,472.89"
12/27/18,"2,488.83",3573895771.29363,21.12,0.86,"4,946.94",5.59,"2,442.50","2,489.10","2,397.94"
12/26/18,"2,467.70",3808304394.54079,116.60,4.96,"4,904.49",4.68,"2,363.12","2,467.76","2,346.58"
12/24/18,"2,351.10",2473147036.67641,-65.52,-2.71,"4,672.66",-0.27,"2,400.56","2,410.34","2,351.10"
12/21/18,"2,416.62",6374477269.7525,-50.80,-2.06,"4,802.51",2.51,"2,465.38","2,504.41","2,408.55"
12/20/18,"2,467.42",4744203392.12227,-39.54,-1.58,"4,903.46",4.66,"2,496.77","2,509.63","2,441.18"
12/19/18,"2,506.96",4390145335.14976,-39.21,-1.54,"4,981.92",6.34,"2,547.05","2,585.29","2,488.96"
12/18/18,"2,546.16",3548701106.43959,0.22,0.01,"5,059.34",7.99,"2,559.90","2,573.99","2,528.71"
12/17/18,"2,545.94",3887092538.82217,-54.01,-2.08,"5,058.58",7.97,"2,590.75","2,601.13","2,530.54"
12/14/18,"2,599.95",3215348071.14792,-50.58,-1.91,"5,165.60",10.26,"2,629.68","2,635.07","2,593.84"
12/13/18,"2,650.54",2930998800.95673,-0.53,-0.02,"5,265.46",12.39,"2,658.70","2,670.19","2,637.27"
12/12/18,"2,651.07",3271179547.0085,14.28,0.54,"5,265.53",12.39,"2,658.23","2,685.44","2,650.26"
12/11/18,"2,636.78",3296336870.15914,-0.94,-0.04,"5,237.10",11.78,"2,664.44","2,674.35","2,621.30"
12/10/18,"2,637.72",3484232461.34186,4.64,0.18,"5,238.70",11.82,"2,630.86","2,647.51","2,583.23"
12/07/18,"2,633.08",3649587876.5831,-62.87,-2.33,"5,229.44",11.62,"2,691.26","2,708.54","2,623.14"
12/06/18,"2,695.95",4232979021.27647,-4.12,-0.15,"5,353.43",14.26,"2,663.51","2,696.15","2,621.53"
12/04/18,"2,700.06",4090197395.36284,-90.31,-3.24,"5,359.91",14.40,"2,782.43","2,785.93","2,697.18"
12/03/18,"2,790.37",3908502802.64664,30.20,1.09,"5,538.86",18.22,"2,790.50","2,800.18","2,773.38"
11/30/18,"2,760.17",4036390918.84995,22.41,0.82,"5,478.91",16.94,"2,737.76","2,760.88","2,732.76"
11/29/18,"2,737.76",2838987869.74144,-6.02,-0.22,"5,433.49",15.97,"2,736.97","2,753.75","2,722.94"
11/28/18,"2,743.79",3575257625.73242,61.62,2.30,"5,444.12",16.20,"2,691.45","2,744.00","2,684.38"
11/27/18,"2,682.17",3147425088.27782,8.72,0.33,"5,321.52",13.58,"2,663.75","2,682.53","2,655.89"
11/26/18,"2,673.45",3270643517.90619,40.89,1.55,"5,304.17",13.21,"2,649.97","2,674.35","2,649.97"
11/23/18,"2,632.56",1556520932.69444,-17.37,-0.66,"5,222.43",11.47,"2,633.36","2,647.55","2,631.09"
11/21/18,"2,649.93",3247757721.58051,8.04,0.30,"5,256.61",12.20,"2,657.74","2,670.73","2,649.82"
11/20/18,"2,641.89",5001126081.02035,-48.84,-1.82,"5,240.23",11.85,"2,654.60","2,669.44","2,631.52"
11/19/18,"2,690.73",4494467961.94077,-45.54,-1.66,"5,336.70",13.91,"2,730.74","2,733.16","2,681.09"
11/16/18,"2,736.27",4787239547.63412,6.07,0.22,"5,426.86",15.83,"2,718.54","2,746.75","2,712.16"
11/15/18,"2,730.20",3835307051.47552,28.63,1.06,"5,414.43",15.57,"2,693.52","2,735.38","2,670.75"
11/14/18,"2,701.58",3436736657.75108,-20.61,-0.76,"5,355.94",14.32,"2,737.90","2,746.80","2,685.75"
11/13/18,"2,722.18",3155055138.25225,-4.03,-0.15,"5,395.37",15.16,"2,730.05","2,754.60","2,714.98"
11/12/18,"2,726.22",3258483344.85626,-54.79,-1.97,"5,403.19",15.33,"2,773.93","2,775.99","2,722.00"
11/09/18,"2,781.01",2933345628.04413,-25.82,-0.92,"5,511.79",17.64,"2,794.10","2,794.10","2,764.24"
11/08/18,"2,806.83",2938877499.59183,-7.06,-0.25,"5,562.00",18.72,"2,806.38","2,814.75","2,794.99"
11/07/18,"2,813.89",3160871367.99049,58.44,2.12,"5,573.06",18.95,"2,774.13","2,815.15","2,774.13"
11/06/18,"2,755.45",2598449471.69113,17.14,0.63,"5,457.25",16.48,"2,738.40","2,756.82","2,737.08"
11/05/18,"2,738.31",2982264700.40512,15.26,0.56,"5,422.88",15.75,"2,726.37","2,744.27","2,717.94"
11/02/18,"2,723.06",3597756958.48082,-17.31,-0.63,"5,392.53",15.10,"2,745.45","2,756.55","2,700.44"
11/01/18,"2,740.37",3585926087.08572,28.63,1.06,"5,426.33",15.82,"2,717.58","2,741.67","2,708.85"
10/31/18,"2,711.74",4297406340.14893,29.11,1.09,"5,369.49",14.61,"2,705.60","2,736.69","2,705.60"
10/30/18,"2,682.63",4328189121.41418,41.39,1.57,"5,311.67",13.37,"2,640.68","2,685.43","2,635.34"
10/29/18,"2,641.25",4258420543.38455,-17.44,-0.66,"5,229.28",11.61,"2,682.65","2,706.85","2,603.54"
